CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15299.0,66,12,3787.09,2,1,4,214,At Risk
15300.0,63,28,496.44,2,2,2,222,At Risk
15301.0,50,247,5028.12,2,4,4,244,Loyal Customers
15303.0,289,31,574.02,1,2,2,122,At Risk
15304.0,60,26,680.3,2,2,3,223,At Risk
15306.0,63,58,1174.35,2,3,3,233,Loyal Customers
15307.0,95,12,205.3,2,1,1,211,At Risk
15308.0,270,21,302.27,1,2,2,122,At Risk
15311.0,0,2491,59419.340000000004,4,4,4,444,Best Customers
15312.0,74,48,921.1,2,3,3,233,Loyal Customers
15313.0,109,1,52.0,2,1,1,211,At Risk
15314.0,198,24,327.97,1,2,2,122,At Risk
15315.0,63,38,551.54,2,2,2,222,At Risk
15316.0,326,1,165.0,1,1,1,111,At Risk
15318.0,3,33,312.62,4,2,2,422,New Customers
15319.0,283,16,204.5,1,1,1,111,At Risk
15320.0,43,36,267.13,3,2,1,321,New Customers
15321.0,48,106,2650.73,3,4,4,344,Loyal Customers
15322.0,63,49,602.97,2,3,2,232,Loyal Customers
15325.0,103,49,162.29,2,3,1,231,Loyal Customers
15326.0,333,29,311.71,1,2,2,122,At Risk
15327.0,52,10,208.75,2,1,1,211,At Risk
15329.0,34,62,1005.5,3,3,3,333,Loyal Customers
15330.0,31,13,714.96,3,1,3,313,New Customers
15332.0,365,35,1661.06,1,2,4,124,At Risk
15333.0,207,16,1028.56,1,1,3,113,At Risk
15334.0,156,99,351.67,1,3,2,132,Loyal Customers
15335.0,53,36,173.97,2,2,1,221,At Risk
15339.0,65,88,557.57,2,3,2,232,Loyal Customers
15341.0,80,17,2020.52,2,1,4,214,At Risk
15342.0,115,26,391.76,2,2,2,222,At Risk
15343.0,86,21,364.5,2,2,2,222,At Risk
15344.0,0,32,476.58,4,2,2,422,New Customers
15345.0,34,23,367.69,3,2,2,322,New Customers
15346.0,332,17,252.42000000000002,1,1,1,111,At Risk
15347.0,365,5,201.60000000000002,1,1,1,111,At Risk
15348.0,71,9,158.04,2,1,1,211,At Risk
15349.0,157,72,473.81,1,3,2,132,Loyal Customers
15350.0,372,5,115.65,1,1,1,111,At Risk
15351.0,11,233,1862.14,4,4,4,444,Best Customers
15353.0,254,63,777.02,1,3,3,133,Loyal Customers
15355.0,28,14,277.05,3,1,1,311,New Customers
15356.0,30,519,2766.5,3,4,4,344,Loyal Customers
15358.0,4,561,8234.8,4,4,4,444,Best Customers
15360.0,39,13,427.93,3,1,2,312,New Customers
15361.0,361,7,418.92,1,1,2,112,At Risk
15363.0,240,17,318.05,1,1,2,112,At Risk
15364.0,95,29,913.19,2,2,3,223,At Risk
15365.0,25,151,1330.45,3,4,3,343,Loyal Customers
15366.0,74,44,602.51,2,3,2,232,Loyal Customers
15367.0,56,96,1867.69,2,3,4,234,Loyal Customers
15368.0,20,4,446.94000000000005,3,1,2,312,New Customers
15369.0,143,1,-1592.49,1,1,1,111,At Risk
15370.0,40,95,2360.55,3,3,4,334,Loyal Customers
15372.0,136,27,2007.3999999999999,2,2,4,224,At Risk
15373.0,7,137,2213.11,4,4,4,444,Best Customers
15374.0,128,3,168.0,2,1,1,211,At Risk
15376.0,39,117,1233.3600000000001,3,4,3,343,Loyal Customers
15379.0,168,196,3631.8900000000003,1,4,4,144,Loyal Customers
15380.0,8,37,1682.3600000000001,4,2,4,424,New Customers
15381.0,213,8,596.85,1,1,2,112,At Risk
15382.0,14,306,5927.86,4,4,4,444,Best Customers
15384.0,169,43,635.76,1,3,2,132,Loyal Customers
15385.0,39,12,316.88,3,1,2,312,New Customers
15386.0,185,31,394.14,1,2,2,122,At Risk
15388.0,269,10,140.54,1,1,1,111,At Risk
15389.0,171,1,500.0,1,1,2,112,At Risk
15392.0,4,85,1515.73,4,3,3,433,Loyal Customers
15393.0,15,12,231.86,4,1,1,411,New Customers
15394.0,9,85,2183.54,4,3,4,434,Loyal Customers
15395.0,325,7,107.45,1,1,1,111,At Risk
15396.0,112,14,288.18,2,1,1,211,At Risk
15397.0,289,6,94.0,1,1,1,111,At Risk
15398.0,15,74,1339.63,4,3,3,433,Loyal Customers
15399.0,0,50,815.77,4,3,3,433,Loyal Customers
15400.0,91,13,666.7,2,1,3,213,At Risk
15402.0,148,42,626.77,1,3,2,132,Loyal Customers
15405.0,188,8,349.1,1,1,2,112,At Risk
15406.0,17,58,426.61,3,3,2,332,Loyal Customers
15407.0,33,153,1056.44,3,4,3,343,Loyal Customers
15408.0,263,34,267.18,1,2,1,121,At Risk
15410.0,83,122,3450.84,2,4,4,244,Loyal Customers
15411.0,25,100,1346.38,3,3,3,333,Loyal Customers
15412.0,170,10,190.53,1,1,1,111,At Risk
15414.0,9,39,774.9000000000001,4,2,3,423,New Customers
15415.0,312,48,572.8100000000001,1,3,2,132,Loyal Customers
15416.0,64,193,3974.37,2,4,4,244,Loyal Customers
15417.0,84,28,508.8,2,2,2,222,At Risk
15419.0,24,8,135.86,3,1,1,311,New Customers
15421.0,58,53,950.36,2,3,3,233,Loyal Customers
15422.0,322,6,97.7,1,1,1,111,At Risk
15423.0,37,2,43.5,3,1,1,311,New Customers
15424.0,253,17,383.34,1,1,2,112,At Risk
15426.0,18,300,1429.9,3,4,3,343,Loyal Customers
15427.0,32,306,1483.14,3,4,3,343,Loyal Customers
15428.0,14,6,93.78,4,1,1,411,New Customers
15429.0,26,83,364.90000000000003,3,3,2,332,Loyal Customers
15432.0,22,10,171.19,3,1,1,311,New Customers
15433.0,78,53,417.87,2,3,2,232,Loyal Customers
15434.0,7,59,997.48,4,3,3,433,Loyal Customers
15435.0,21,29,149.29,3,2,1,321,New Customers
15436.0,11,329,1122.53,4,4,3,443,Loyal Customers
15437.0,261,45,200.16,1,3,1,131,Loyal Customers
15438.0,130,25,156.57999999999998,2,2,1,221,At Risk
15440.0,54,62,383.68,2,3,2,232,Loyal Customers
15442.0,248,2,594.0,1,1,2,112,At Risk
15443.0,1,385,3212.16,4,4,4,444,Best Customers
15444.0,8,219,1418.26,4,4,3,443,Loyal Customers
15445.0,263,5,113.5,1,1,1,111,At Risk
15447.0,330,9,155.17,1,1,1,111,At Risk
15448.0,312,28,494.64,1,2,2,122,At Risk
15449.0,25,62,971.22,3,3,3,333,Loyal Customers
15450.0,29,30,429.84,3,2,2,322,New Customers
15452.0,29,58,538.73,3,3,2,332,Loyal Customers
15453.0,1,286,1388.37,4,4,3,443,Loyal Customers
15454.0,361,25,179.1,1,2,1,121,At Risk
15456.0,282,60,447.22,1,3,2,132,Loyal Customers
15457.0,261,58,237.07,1,3,1,131,Loyal Customers
15458.0,24,7,161.64,3,1,1,311,New Customers
15460.0,353,58,216.76,1,3,1,131,Loyal Customers
15462.0,93,11,234.6,2,1,1,211,At Risk
15463.0,28,7,126.14,3,1,1,311,New Customers
15464.0,337,157,1048.85,1,4,3,143,Loyal Customers
15465.0,19,104,6945.0199999999995,3,4,4,344,Loyal Customers
15466.0,84,57,334.53,2,3,2,232,Loyal Customers
15467.0,8,53,511.88,4,3,2,432,Loyal Customers
15468.0,34,29,438.46,3,2,2,322,New Customers
15469.0,42,27,504.5,3,2,2,322,New Customers
15471.0,1,77,469.48,4,3,2,432,Loyal Customers
15472.0,112,76,371.56,2,3,2,232,Loyal Customers
15473.0,13,14,1465.2,4,1,3,413,New Customers
15475.0,76,29,454.10999999999996,2,2,2,222,At Risk
15478.0,39,46,1441.42,3,3,3,333,Loyal Customers
15480.0,115,45,905.5,2,3,3,233,Loyal Customers
15482.0,15,127,6568.72,4,4,4,444,Best Customers
15483.0,160,88,233.81,1,3,1,131,Loyal Customers
15484.0,0,189,3563.11,4,4,4,444,Best Customers
15485.0,29,86,2575.0,3,3,4,334,Loyal Customers
15488.0,92,2,91.32000000000001,2,1,1,211,At Risk
15489.0,22,55,1090.03,3,3,3,333,Loyal Customers
15491.0,94,155,3090.85,2,4,4,244,Loyal Customers
15492.0,27,35,659.4599999999999,3,2,3,323,New Customers
15493.0,32,299,1967.25,3,4,4,344,Loyal Customers
15494.0,20,125,1299.23,3,4,3,343,Loyal Customers
15497.0,17,16,1259.7,3,1,3,313,New Customers
15498.0,0,523,12396.46,4,4,4,444,Best Customers
15500.0,7,68,1131.56,4,3,3,433,Loyal Customers
15502.0,15,252,5541.46,4,4,4,444,Best Customers
15503.0,362,70,147.09,1,3,1,131,Loyal Customers
15504.0,80,13,52.83,2,1,1,211,At Risk
15505.0,52,99,3497.14,2,3,4,234,Loyal Customers
15506.0,22,164,979.26,3,4,3,343,Loyal Customers
15507.0,171,46,492.36,1,3,2,132,Loyal Customers
15508.0,188,92,1000.27,1,3,3,133,Loyal Customers
15510.0,330,1,250.0,1,1,1,111,At Risk
15511.0,11,160,909.23,4,4,3,443,Loyal Customers
15512.0,155,7,121.0,1,1,1,111,At Risk
15513.0,30,314,14520.08,3,4,4,344,Loyal Customers
15514.0,11,218,2963.19,4,4,4,444,Best Customers
15516.0,44,15,62.43,3,1,1,311,New Customers
15517.0,232,27,267.03,1,2,1,121,At Risk
15518.0,63,220,1911.89,2,4,4,244,Loyal Customers
15520.0,1,18,343.5,4,2,2,422,New Customers
15521.0,35,200,2574.65,3,4,4,344,Loyal Customers
15522.0,32,57,398.84,3,3,2,332,Loyal Customers
15523.0,83,10,412.01000000000005,2,1,2,212,At Risk
15524.0,24,1,440.0,3,1,2,312,New Customers
15525.0,1,180,811.02,4,4,3,443,Loyal Customers
15526.0,32,4,148.44,3,1,1,311,New Customers
15527.0,18,166,2348.82,3,4,4,344,Loyal Customers
15528.0,253,26,229.33,1,2,1,121,At Risk
15529.0,22,674,3967.78,3,4,4,344,Loyal Customers
15530.0,21,108,1502.35,3,4,3,343,Loyal Customers
15531.0,7,228,2007.44,4,4,4,444,Best Customers
15532.0,24,263,1517.08,3,4,3,343,Loyal Customers
15533.0,18,86,746.92,3,3,3,333,Loyal Customers
15535.0,172,78,459.9,1,3,2,132,Loyal Customers
15537.0,162,24,110.92,1,2,1,121,At Risk
15539.0,6,41,538.46,4,2,2,422,New Customers
15540.0,10,15,213.3,4,1,1,411,New Customers
15541.0,113,29,85.13000000000001,2,2,1,221,At Risk
15543.0,287,28,127.86,1,2,1,121,At Risk
15544.0,8,261,3542.51,4,4,4,444,Best Customers
15545.0,53,81,292.71999999999997,2,3,1,231,Loyal Customers
15547.0,6,702,4954.84,4,4,4,444,Best Customers
15549.0,76,116,1655.76,2,4,4,244,Loyal Customers
15550.0,3,61,575.63,4,3,2,432,Loyal Customers
15551.0,36,29,436.06,3,2,2,322,New Customers
15552.0,216,17,90.12,1,1,1,111,At Risk
15553.0,59,56,437.23,2,3,2,232,Loyal Customers
15554.0,277,14,217.2,1,1,1,111,At Risk
15555.0,11,925,4758.2,4,4,4,444,Best Customers
15556.0,23,31,279.77,3,2,1,321,New Customers
15557.0,28,20,473.65000000000003,3,2,2,322,New Customers
15561.0,11,31,722.74,4,2,3,423,New Customers
15562.0,351,1,134.55,1,1,1,111,At Risk
15563.0,8,117,1319.69,4,4,3,443,Loyal Customers
15565.0,49,8,173.16,3,1,1,311,New Customers
15567.0,18,7,186.01,3,1,1,311,New Customers
15568.0,2,53,758.29,4,3,3,433,Loyal Customers
15569.0,103,31,1375.71,2,2,3,223,At Risk
15570.0,6,330,4109.97,4,4,4,444,Best Customers
15571.0,11,57,650.4300000000001,4,3,3,433,Loyal Customers
15572.0,4,215,2552.86,4,4,4,444,Best Customers
15573.0,31,104,607.45,3,4,2,342,Loyal Customers
15574.0,177,168,702.25,1,4,3,143,Loyal Customers
15576.0,37,45,940.6700000000001,3,3,3,333,Loyal Customers
15577.0,150,39,258.88,1,2,1,121,At Risk
15578.0,161,13,127.1,1,1,1,111,At Risk
15579.0,68,51,348.6,2,3,2,232,Loyal Customers
15581.0,120,151,3429.9700000000003,2,4,4,244,Loyal Customers
15582.0,24,44,682.9100000000001,3,3,3,333,Loyal Customers
15584.0,23,125,722.61,3,4,3,343,Loyal Customers
15585.0,176,31,455.3,1,2,2,122,At Risk
15587.0,49,9,913.6800000000001,3,1,3,313,New Customers
15589.0,252,30,456.58,1,2,2,122,At Risk
15590.0,288,1,-30.19,1,1,1,111,At Risk
15592.0,46,24,388.58,3,2,2,322,New Customers
15593.0,70,5,199.8,2,1,1,211,At Risk
15594.0,15,104,1767.53,4,4,4,444,Best Customers
15596.0,100,84,1343.34,2,3,3,233,Loyal Customers
15597.0,29,23,315.71999999999997,3,2,2,322,New Customers
15598.0,34,16,235.68,3,1,1,311,New Customers
15599.0,26,52,761.74,3,3,3,333,Loyal Customers
15601.0,10,414,6745.36,4,4,4,444,Best Customers
15602.0,7,54,1083.63,4,3,3,433,Loyal Customers
15603.0,78,2,48.480000000000004,2,1,1,211,At Risk
15604.0,51,17,216.39,2,1,1,211,At Risk
15605.0,35,67,1198.23,3,3,3,333,Loyal Customers
15606.0,56,91,2422.64,2,3,4,234,Loyal Customers
15607.0,336,13,104.76,1,1,1,111,At Risk
15608.0,27,60,1093.68,3,3,3,333,Loyal Customers
15609.0,182,18,270.03000000000003,1,2,1,121,At Risk
15610.0,51,6,112.46000000000001,2,1,1,211,At Risk
15611.0,9,45,1568.39,4,3,3,433,Loyal Customers
15612.0,35,6,195.15,3,1,1,311,New Customers
15615.0,9,429,10360.04,4,4,4,444,Best Customers
15618.0,32,49,747.031,3,3,3,333,Loyal Customers
15619.0,10,3,336.40000000000003,4,1,2,412,New Customers
15620.0,49,104,1524.4,3,4,3,343,Loyal Customers
15621.0,3,18,1158.77,4,2,3,423,New Customers
15622.0,2,214,3224.53,4,4,4,444,Best Customers
15623.0,140,19,301.03,2,2,2,222,At Risk
15624.0,116,34,588.13,2,2,2,222,At Risk
15625.0,99,68,1504.56,2,3,3,233,Loyal Customers
15626.0,74,49,675.8,2,3,3,233,Loyal Customers
15628.0,4,157,2865.64,4,4,4,444,Best Customers
15630.0,44,61,1180.4,3,3,3,333,Loyal Customers
15632.0,15,177,3147.31,4,4,4,444,Best Customers
15634.0,16,15,243.55,4,1,1,411,New Customers
15636.0,89,25,724.76,2,2,3,223,At Risk
15637.0,52,15,223.36,2,1,1,211,At Risk
15638.0,300,2,-94.0,1,1,1,111,At Risk
15639.0,133,25,425.32,2,2,2,222,At Risk
15640.0,3,495,12433.34,4,4,4,444,Best Customers
15641.0,104,119,1887.2,2,4,4,244,Loyal Customers
15643.0,178,36,647.4,1,2,2,122,At Risk
15644.0,165,238,813.0,1,4,3,143,Loyal Customers
15645.0,18,52,612.01,3,3,2,332,Loyal Customers
15646.0,157,36,425.14000000000004,1,2,2,122,At Risk
15648.0,203,28,599.9,1,2,2,122,At Risk
15649.0,335,2,816.0,1,1,3,113,At Risk
15651.0,36,32,646.3,3,2,2,322,New Customers
15652.0,90,21,337.74,2,2,2,222,At Risk
15653.0,92,6,877.4399999999999,2,1,3,213,At Risk
15654.0,8,21,922.53,4,2,3,423,New Customers
15655.0,232,37,511.32,1,2,2,122,At Risk
15656.0,44,47,748.5,3,3,3,333,Loyal Customers
15657.0,22,1,30.0,3,1,1,311,New Customers
15658.0,189,56,958.9,1,3,3,133,Loyal Customers
15659.0,43,11,306.45,3,1,2,312,New Customers
15660.0,24,94,1552.01,3,3,3,333,Loyal Customers
15661.0,316,5,309.8,1,1,2,112,At Risk
15663.0,105,9,138.14,2,1,1,211,At Risk
15664.0,50,19,358.63,2,2,2,222,At Risk
15665.0,167,116,2242.01,1,4,4,144,Loyal Customers
15667.0,39,13,301.32,3,1,2,312,New Customers
15668.0,217,1,76.32000000000001,1,1,1,111,At Risk
15669.0,39,35,677.69,3,2,3,323,New Customers
15670.0,296,12,173.05,1,1,1,111,At Risk
15671.0,18,81,2635.4900000000002,3,3,4,334,Loyal Customers
15673.0,87,155,2881.02,2,4,4,244,Loyal Customers
15674.0,72,135,1744.02,2,4,4,244,Loyal Customers
15675.0,80,21,323.69,2,2,2,222,At Risk
15676.0,8,216,3324.09,4,4,4,444,Best Customers
15677.0,48,33,657.23,3,2,3,323,New Customers
15678.0,52,12,352.7,2,1,2,212,At Risk
15679.0,23,110,781.28,3,4,3,343,Loyal Customers
15680.0,8,78,1333.68,4,3,3,433,Loyal Customers
15681.0,17,67,946.36,3,3,3,333,Loyal Customers
15683.0,116,10,193.75,2,1,1,211,At Risk
15687.0,8,168,2981.5,4,4,4,444,Best Customers
15689.0,119,9,254.1,2,1,1,211,At Risk
15690.0,3,19,239.76,4,2,1,421,New Customers
15691.0,251,2,136.8,1,1,1,111,At Risk
15692.0,27,12,191.04,3,1,1,311,New Customers
15694.0,0,79,6423.6,4,3,4,434,Loyal Customers
15695.0,266,22,409.98,1,2,2,122,At Risk
15696.0,32,177,2644.46,3,4,4,344,Loyal Customers
15699.0,17,18,309.65,3,2,2,322,New Customers
15700.0,171,89,664.03,1,3,3,133,Loyal Customers
15701.0,1,237,1542.14,4,4,3,443,Loyal Customers
15703.0,264,5,211.5,1,1,1,111,At Risk
15704.0,139,117,2293.62,2,4,4,244,Loyal Customers
15705.0,200,6,143.1,1,1,1,111,At Risk
15706.0,59,59,1001.8100000000001,2,3,3,233,Loyal Customers
15707.0,34,214,945.58,3,4,3,343,Loyal Customers
15708.0,40,297,3329.7200000000003,3,4,4,344,Loyal Customers
15709.0,283,6,133.25,1,1,1,111,At Risk
15712.0,8,53,1072.3600000000001,4,3,3,433,Loyal Customers
15713.0,142,20,346.75,2,2,2,222,At Risk
15714.0,11,35,330.88,4,2,2,422,New Customers
15716.0,145,118,1118.81,1,4,3,143,Loyal Customers
15717.0,233,7,150.3,1,1,1,111,At Risk
15719.0,32,938,5043.96,3,4,4,344,Loyal Customers
15720.0,23,128,598.73,3,4,2,342,Loyal Customers
15721.0,11,91,507.08,4,3,2,432,Loyal Customers
15722.0,35,72,2181.21,3,3,4,334,Loyal Customers
15723.0,364,41,203.1,1,2,1,121,At Risk
15724.0,200,12,212.3,1,1,1,111,At Risk
15725.0,14,32,415.25,4,2,2,422,New Customers
15727.0,16,302,5178.96,4,4,4,444,Best Customers
15728.0,48,4,-134.8,3,1,1,311,New Customers
15729.0,197,6,62.0,1,1,1,111,At Risk
15730.0,65,73,1108.38,2,3,3,233,Loyal Customers
15732.0,211,14,294.12,1,1,2,112,At Risk
15733.0,282,10,162.3,1,1,1,111,At Risk
15734.0,114,26,1339.45,2,2,3,223,At Risk
15737.0,14,81,1121.21,4,3,3,433,Loyal Customers
15738.0,18,176,4788.77,3,4,4,344,Loyal Customers
15739.0,65,8,449.12,2,1,2,212,At Risk
15740.0,48,9,154.88,3,1,1,311,New Customers
15743.0,15,88,784.46,4,3,3,433,Loyal Customers
15744.0,77,3,34.8,2,1,1,211,At Risk
15745.0,8,65,1071.24,4,3,3,433,Loyal Customers
15746.0,133,29,182.96,2,2,1,221,At Risk
15747.0,12,93,974.04,4,3,3,433,Loyal Customers
15748.0,39,21,149.31,3,2,1,321,New Customers
15749.0,234,15,21535.9,1,1,4,114,At Risk
15750.0,2,295,2451.23,4,4,4,444,Best Customers
15752.0,39,412,2628.93,3,4,4,344,Loyal Customers
15753.0,304,1,79.2,1,1,1,111,At Risk
15754.0,50,29,455.67,2,2,2,222,At Risk
15755.0,0,149,2318.88,4,4,4,444,Best Customers
15756.0,60,192,532.96,2,4,2,242,Loyal Customers
15757.0,65,45,714.42,2,3,3,233,Loyal Customers
15758.0,24,9,205.25,3,1,1,311,New Customers
15759.0,217,7,253.04,1,1,1,111,At Risk
15762.0,64,37,583.75,2,2,2,222,At Risk
15763.0,31,63,1048.67,3,3,3,333,Loyal Customers
15764.0,80,188,3245.47,2,4,4,244,Loyal Customers
15766.0,63,11,315.06,2,1,2,212,At Risk
15768.0,115,28,581.8299999999999,2,2,2,222,At Risk
15769.0,6,147,51823.72,4,4,4,444,Best Customers
15773.0,5,10,635.6800000000001,4,1,2,412,New Customers
15774.0,68,25,270.8,2,2,1,221,At Risk
15775.0,244,7,104.9,1,1,1,111,At Risk
15776.0,132,18,241.62,2,2,1,221,At Risk
15777.0,240,22,1021.61,1,2,3,123,At Risk
15780.0,183,29,475.28000000000003,1,2,2,122,At Risk
15781.0,24,21,333.56,3,2,2,322,New Customers
15782.0,9,44,2593.94,4,3,4,434,Loyal Customers
15783.0,10,14,246.3,4,1,1,411,New Customers
15785.0,29,87,2303.75,3,3,4,334,Loyal Customers
15786.0,43,280,4834.2,3,4,4,344,Loyal Customers
15787.0,25,206,948.05,3,4,3,343,Loyal Customers
15789.0,357,25,351.3,1,2,2,122,At Risk
15790.0,9,35,220.85,4,2,1,421,New Customers
15791.0,43,76,1604.44,3,3,3,333,Loyal Customers
15793.0,8,13,948.96,4,1,3,413,New Customers
15795.0,149,42,610.01,1,3,2,132,Loyal Customers
15796.0,0,135,2666.61,4,4,4,444,Best Customers
15797.0,112,8,2207.4,2,1,4,214,At Risk
15799.0,75,98,884.14,2,3,3,233,Loyal Customers
15800.0,106,119,699.08,2,4,3,243,Loyal Customers
15801.0,45,69,1042.19,3,3,3,333,Loyal Customers
15802.0,142,3,-451.42,2,1,1,211,At Risk
15803.0,50,8,415.82000000000005,2,1,2,212,At Risk
15804.0,0,274,3848.55,4,4,4,444,Best Customers
15805.0,22,307,5452.17,3,4,4,344,Loyal Customers
15806.0,45,31,784.58,3,2,3,323,New Customers
15807.0,49,48,903.9,3,3,3,333,Loyal Customers
15808.0,305,210,3724.77,1,4,4,144,Loyal Customers
15809.0,35,43,399.21,3,3,2,332,Loyal Customers
15810.0,78,112,1145.43,2,4,3,243,Loyal Customers
15811.0,16,139,2171.32,4,4,4,444,Best Customers
15812.0,106,41,1801.14,2,2,4,224,At Risk
15813.0,207,40,1303.9099999999999,1,2,3,123,At Risk
15814.0,2,74,1842.73,4,3,4,434,Loyal Customers
15815.0,63,49,2100.6,2,3,4,234,Loyal Customers
15819.0,48,123,1905.45,3,4,4,344,Loyal Customers
15820.0,319,17,206.98,1,1,1,111,At Risk
15821.0,43,62,570.96,3,3,2,332,Loyal Customers
15822.0,2,33,885.47,4,2,3,423,New Customers
15823.0,336,17,-840.76,1,1,1,111,At Risk
15825.0,171,20,532.94,1,2,2,122,At Risk
15826.0,50,69,1649.3600000000001,2,3,4,234,Loyal Customers
15827.0,72,134,1641.48,2,4,4,244,Loyal Customers
15829.0,98,51,636.14,2,3,2,232,Loyal Customers
15830.0,28,41,547.7,3,2,2,322,New Customers
15831.0,57,69,747.76,2,3,3,233,Loyal Customers
15832.0,253,54,836.79,1,3,3,133,Loyal Customers
15834.0,69,276,2084.9,2,4,4,244,Loyal Customers
15835.0,43,50,954.09,3,3,3,333,Loyal Customers
15836.0,44,12,117.47,3,1,1,311,New Customers
15837.0,64,24,391.98,2,2,2,222,At Risk
15838.0,10,169,33350.76,4,4,4,444,Best Customers
15839.0,24,65,1020.74,3,3,3,333,Loyal Customers
15840.0,58,28,345.66,2,2,2,222,At Risk
15841.0,63,50,1209.1,2,3,3,233,Loyal Customers
15843.0,303,8,118.95000000000002,1,1,1,111,At Risk
15844.0,45,11,130.73999999999998,3,1,1,311,New Customers
15845.0,17,140,3650.87,3,4,4,344,Loyal Customers
15847.0,37,22,389.27,3,2,2,322,New Customers
15850.0,18,97,238.85,3,3,1,331,Loyal Customers
15852.0,186,22,160.71,1,2,1,121,At Risk
15853.0,51,30,110.8,2,2,1,221,At Risk
15854.0,3,140,2974.65,4,4,4,444,Best Customers
15855.0,136,80,712.24,2,3,3,233,Loyal Customers
15856.0,3,653,16173.67,4,4,4,444,Best Customers
15857.0,18,14,297.0,3,1,2,312,New Customers
15858.0,15,191,1438.85,4,4,3,443,Loyal Customers
15860.0,40,142,977.21,3,4,3,343,Loyal Customers
15861.0,11,547,3000.36,4,4,4,444,Best Customers
15862.0,7,147,832.88,4,4,3,443,Loyal Customers
15863.0,25,18,68.84,3,2,1,321,New Customers
15864.0,21,24,1769.7800000000002,3,2,4,324,New Customers
15865.0,40,40,895.13,3,2,3,323,New Customers
15866.0,100,45,230.53,2,3,1,231,Loyal Customers
15867.0,4,463,3797.79,4,4,4,444,Best Customers
15869.0,276,15,149.64,1,1,1,111,At Risk
15870.0,32,76,354.09000000000003,3,3,2,332,Loyal Customers
15872.0,14,128,360.93,4,4,2,442,Loyal Customers
15874.0,62,137,4330.67,2,4,4,244,Loyal Customers
15877.0,1,131,440.78,4,4,2,442,Loyal Customers
15880.0,368,106,313.28000000000003,1,4,2,142,Loyal Customers
15881.0,311,32,438.24,1,2,2,122,At Risk
15882.0,198,24,495.36,1,2,2,122,At Risk
15883.0,1,49,396.48,4,3,2,432,Loyal Customers
15885.0,92,18,379.35,2,2,2,222,At Risk
15886.0,59,12,181.09,2,1,1,211,At Risk
15888.0,79,14,141.27,2,1,1,211,At Risk
15889.0,156,93,446.87,1,3,2,132,Loyal Customers
15891.0,226,62,524.52,1,3,2,132,Loyal Customers
15894.0,252,41,263.55,1,2,1,121,At Risk
15895.0,149,11,179.17,1,1,1,111,At Risk
15897.0,193,24,222.05,1,2,1,121,At Risk
15898.0,0,87,1384.68,4,3,3,433,Loyal Customers
15899.0,368,4,56.25,1,1,1,111,At Risk
15900.0,23,51,351.11,3,3,2,332,Loyal Customers
15901.0,16,116,363.88,4,4,2,442,Loyal Customers
15903.0,9,75,5126.34,4,3,4,434,Loyal Customers
15904.0,7,30,164.68,4,2,1,421,New Customers
15906.0,19,151,1521.79,3,4,3,343,Loyal Customers
15907.0,3,249,967.45,4,4,3,443,Loyal Customers
15909.0,173,7,191.94,1,1,1,111,At Risk
15910.0,0,267,1232.18,4,4,3,443,Loyal Customers
15912.0,177,19,264.62,1,2,1,121,At Risk
15916.0,15,160,1491.24,4,4,3,443,Loyal Customers
15917.0,247,12,123.1,1,1,1,111,At Risk
15918.0,190,40,334.23,1,2,2,122,At Risk
15919.0,19,143,639.89,3,4,2,342,Loyal Customers
15920.0,153,60,167.5,1,3,1,131,Loyal Customers
15921.0,172,25,336.03000000000003,1,2,2,122,At Risk
15922.0,371,12,363.6,1,1,2,112,At Risk
15923.0,372,21,127.08,1,2,1,121,At Risk
15925.0,193,12,207.15,1,1,1,111,At Risk
15930.0,66,21,426.63,2,2,2,222,At Risk
15932.0,3,119,2461.85,4,4,4,444,Best Customers
15933.0,20,74,1107.46,3,3,3,333,Loyal Customers
15935.0,238,12,416.86,1,1,2,112,At Risk
15937.0,63,7,145.35,2,1,1,211,At Risk
15938.0,111,18,404.58,2,2,2,222,At Risk
15939.0,89,77,6102.26,2,3,4,234,Loyal Customers
15940.0,310,2,31.799999999999997,1,1,1,111,At Risk
15942.0,133,14,337.44,2,1,2,212,At Risk
15944.0,276,6,325.1,1,1,2,112,At Risk
15945.0,364,2,181.0,1,1,1,111,At Risk
15947.0,82,29,1708.24,2,2,4,224,At Risk
15948.0,7,60,955.24,4,3,3,433,Loyal Customers
15949.0,16,19,364.72,4,2,2,422,New Customers
15950.0,1,103,1705.26,4,4,4,444,Best Customers
15951.0,0,43,669.57,4,3,3,433,Loyal Customers
15952.0,33,91,806.57,3,3,3,333,Loyal Customers
15953.0,14,103,1634.53,4,4,4,444,Best Customers
15955.0,23,185,4389.81,3,4,4,344,Loyal Customers
15957.0,31,42,428.89,3,3,2,332,Loyal Customers
15958.0,73,7,104.35,2,1,1,211,At Risk
15963.0,19,28,470.76,3,2,2,322,New Customers
15965.0,16,122,845.64,4,4,3,443,Loyal Customers
15967.0,22,84,418.83,3,3,2,332,Loyal Customers
15969.0,2,21,582.9,4,2,2,422,New Customers
15970.0,303,11,314.1,1,1,2,112,At Risk
15971.0,17,35,4199.85,3,2,4,324,New Customers
15973.0,235,6,99.77000000000002,1,1,1,111,At Risk
15974.0,38,177,3429.55,3,4,4,344,Loyal Customers
15975.0,83,24,371.01,2,2,2,222,At Risk
